,century,marble,portrait,male,head,fourth,unknown,bearded,man,late,yes,short,400,early,300,fifth,minor,asia,tunic,rome,italy,statue,cloak,south,clean-shaven,uncertain,awarder,female,balkans,hair,forward,stubble,brushed,chiton,provenance,350,beard,north,short-cropped,separately,worked,woman,greece,epirus,thrace,macedonia,500,achaea,roma,ostia,including,portus,mantle,bust,himation,long,280,braid,footwear,standing,earlier,emperor,caria,later,toga,wearing,sleeved,aphrodisias,320,450,boots,chlamys,near,closed,collection,re-cut,325,ephesus,diadem,scroll,purchased,provinces,danube,central,africa,380,agora,athens,sixth,encircling,corinth,togate,sicily,life-size,headless,baths,270,armour,bundle,headgear,fragment,wreath,probably,type,stone,local,mid,tetrarch,porphyry,275,forum,insertion,strapped,hairstyle,crown,et,paludamentum,young,antique,wreath-style,constantine,ii,plain,tondo,record,fibula,constantinople,340,published,east,second,theatre,umbo,corsica,sardinia,colobium,germany,gaul,425,310,re-worked,possibly,260,western,tripolitania,belt,eastern,cyrenaica,provincial,bronze,250,pamphylia,base,315,jewelled,villa,west,modern,brow,campania,veiled,sandals,colossal,area,egypt,cities,byzacena,westwards,institutions,acquired,officials,550,375,600,shield,fragmentary,house,370,fillet,environs,imperial,290,360,330,corona,sword,face,street,half,covers,civica,ears,re-used,constantius,art,lepcis,set,magna,aegyptus,venetia,histria,420,aquileia,right,upper,roman,cyprus,atrium,284,mid-fourth,wall,herm,city,312,diocletian,alexandria,severan,proconsularis,small,pearl-edged,palace,lower,305,shoulders,large,sparta,temple,recorded,empress,dalmatia,perge,group,sebasteion,combed,sceptre,belgica,inscribed,holding,stoa,cap,left,road,alley,337,basilica,dacia,end,tall,cuirassed,fragments,seated,building,crete,islands,military,aegean,laurel,mop,museum,menander,boy,di,private,balding,long-haired,syria,braids,broad,salona,475,430,light,iamblichus-type,quarter,lost,dealer,pool,100,hadrianic,200,293,ancient,lechaeum,alabaster,licinius,valeria,narbonensis,locks,525,valentinian,under-chin,324,ad,engraved,praetorium,carthago,peribolos,palla,mature,double,maximian,market,crimped,governor,gate,carthage,girl,built,open,mid-fifth,bouleuterion,hill,maxentius,shoes,gift,mappa,istanbul,honorius,hand,scholasticia,torso,book,puteoli,prince,codex,creta,socrates,draped,outside,receding,flavius,orb,noricum,1957,library,son,ripensis,fringe,lank,1908,battered,augusta,workshop,armoured,unfinished,iberian,apollo,allegedly,230,reworked,village,treverorum,364,361,thessalonica,chin,quirinal,gortyna,maximus,mediterraneum,embolos,pannonia,peninsula,ordo,older,entrance,phrygia,curly,gilded,portait,forehead,1910,240,km,given,285,excavated,150,gortyn,acropolis,inset,appia,hall,high,chiragan,courtyard,cuirass,arcadius,apostle,earrings,cyrene,apollon,antiochia,albani,alba,byzantine,fucens,youth,minturnae,long-bearded,previously,valens,romana,river,northwest,missing,prima,libya,venice,tuscia,originally,so-called,populus,lsa,stratonicea,water,picenum,milan-munich,welschbillig,sicilia,necropolis,silver,umbria,flat,flaminia,necklace,finger,calabria,10,neck,room,bulla,ring,miniature,full-faced,sculptors,galerius,scythia,della,german,signo,smyrna,camp,evangelist,fausta,region,decumanus,decorated,dated,people,philosopher,dresden-stockholm,plato,plinth,council,contabulata,porta,constantia,constans,portico,column,coloured,nymphaeum,colonnaded,nude,priest,northern,excavation,excavations,centre,eyes,mediterranea,bithynia,410,alexander,helena,tatianus,lydia,tetrarchs,tetrastoon,480,tomis,392,390,turban,lorum,311,306,veil,293-305,vienna-izmir,19th,julio-claudian,1992,1956,laodicea,superior,dei,stage,apulia,alien,antioch,younger,gymnasium,st,ariadne,walls,vitali,sisto,victory,conservatori-copenhagen,broken,war,colosseum,portion,short-haired,313,317,uffizi,334,220,ponte,340-350,corner,augustus,1902,pate,1904,1909,1931,southwest,cut,curls,cuma,1982,cropped,pius,ariadne-amalasuntha,covered,bald,slope,tusculum,pupils,proconsul,agrippina,ancyra,caesarea,tetrach,aemilia,style,sardis,romuliana,bun,lateran,tabellae,rosini,royal,buil,said,britain,salutaris,caesariensis,theodosius,throne,bornova-heidelberg,arching,re-carved,shops,chest,trajan,378,reaches,biscari,regia,celsus,southeast,related,torlonia,capitoline-florence,campana,sothebys,cilicia,family,hooked,giustiniani,metropolis,moesia,insulae,lucera,intellectual,esquiline,hellespontus,giants,geyre,julian,hippodrome,john,galatia,elder,gallery,original,legionary,old,office-holders,luceria,octagon,nose,northeast,numidia,mrs,palaestina,felix,fori,long-faced,naissus,maritima,palatine,drain,foundations,nicomedia,governors,paphlagonia,hadrian,lateran-louvre,imperiali,london,palazzo,horse,horti,520,379,trier-saarburg,lugdunensis,388-392,tiber,traiani,lsa-739,tomb,lucania,torre,town,388,575,traditionally,holes,hierapolis,5th,stray,annex,antaradus,mansion,maria,straight,antiquities,antoninus,antonius,straggly,aphrodite,stephane,statuette,apollonius,statues,appears,state,apse,makriyianni,amphitheatre,theodosian,stubble-bearded,according,theater,lusitania,366-367,hercules,temples,tempio,helmet,tarraconensis,helbig,tabula,heavily,maesius,magistrate,stylized,headdress,main,367,delphi,tunica,kreis,1911,1923,193,kuretes,1932,1953,1954,leading,laleli,1958,1959,1963,1965,1968,1969,1972,labicana,world,houses,1787,york,1123,years,16th,170,1704,1739,180,lances,1821,1859,1863,1880,1889,1895,1900,justinian,justice,20,326,variation,312-337,lightly,limestone,lollianus,317-337,unrecorded,tyche,2005,immacolata,334-342,tyana,iii,342,low,turkey,liciniani,vatican,vedius,30,2006,2079,izmir,iulius,villagers,viennensis,legs,leptis,victor,vibianus,284-305,vespasian,veria,isocrates,irises,marina,gratian,aquincum,embracing,equestrian,cloth,preserved,college,pozzuoli,entered,oecumenius,complex,castelloni,constana,eleusis,egnatius,educandato,constantinus,pophyry,construction,clementianus,cleaning,prior,clean,cemetery,nola,eyebrows,eye,channel,eutolmius,quintus,este,prussian,church,estate,circus,pronounced,process,claudius,consulate,edge,containing,pignattara,pieces,curtius,piazza,domitian,philip,philadelphion,doctor,dionysiou,debris,dikka,decorative,diademed,dedicated,del,paris,drapery,pindar,edessa,crypta,eburacum,polybotus,pollius,ornate,orontem,orontes,ostia-vatican,creased,plate,pacatiana,pisidiam,crispus,pacis,cross,pisidia,facial,regio,staff,basin,awkwardly,messene,band,bank,barberini,sirzenich,mid-third,bassin,carnuntum,milan,sideburns,bayrami,short-bearded,germania,berlin-copenhagen,gaunt,god,aurelius,mediolanum,augustamnica,mavortius,areopagitou,areopagus,greek,medica,spear,spalato,great,southern,asklepieion,assos,delle,attributed,medieval,augustales,miletus,bodrum,body,monza,byrsa,naoussa,fontne,cache,caelian,flavia,fine,nemausus,came,cami,camii,new,restored,felicis,farnese,formia,build,bonnet,monument,shaven,separate,borghese,bornova,minerva,boxer,full-face,sanssouci,full-bearded,san,fringed,frascati,brows,sabratha,bruttii,large-faced
century,0,716,683,661,594,594,428,365,358,357,314,312,269,261,254,237,218,218,185,178,182,166,173,175,162,167,167,162,155,147,143,140,141,133,136,134,134,121,119,124,124,125,116,114,114,114,113,103,88,86,86,86,98,93,90,90,89,87,73,72,82,76,72,74,64,69,58,62,62,61,47,54,53,46,52,53,52,49,43,46,44,41,41,45,41,44,39,42,42,40,40,34,34,39,35,29,37,27,33,34,36,34,34,33,33,33,35,34,29,35,32,34,28,33,32,32,25,32,29,31,21,24,26,30,30,26,28,28,30,30,29,29,23,28,28,26,27,27,26,26,26,23,24,23,22,20,22,21,16,19,23,23,15,23,19,22,19,22,21,15,21,21,16,18,18,14,19,19,14,20,14,20,20,19,19,19,19,19,19,18,17,19,18,14,15,13,17,17,16,17,14,17,17,10,17,15,17,15,15,16,16,16,15,15,13,15,15,15,13,15,15,14,14,11,8,12,11,12,13,10,11,12,5,11,12,12,11,11,12,10,11,7,11,11,9,11,8,11,9,9,11,11,11,5,9,8,10,10,8,8,9,10,10,10,5,10,8,10,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,9,9,7,7,9,5,8,8,8,8,8,8,8,8,3,8,5,8,8,8,7,8,8,8,8,5,8,8,6,8,7,8,8,6,8,8,8,7,6,7,7,7,6,6,7,7,7,2,6,7,7,7,7,7,7,3,4,7,7,6,5,5,6,6,4,6,6,6,4,6,6,6,6,6,6,5,6,2,4,6,6,1,6,6,6,6,6,6,3,5,5,6,6,3,6,6,5,5,5,5,4,4,5,5,5,5,5,5,3,5,4,4,3,5,5,5,5,5,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,3,5,5,5,1,2,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,0,4,2,4,0,4,4,4,4,3,4,2,4,1,4,4,4,3,2,4,3,4,1,4,1,4,4,4,4,4,3,4,2,4,4,3,4,4,4,4,2,4,0,4,4,4,2,4,4,4,3,4,3,0,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,3,3,1,1,1,3,3,2,3,3,3,1,1,1,3,1,0,3,2,3,3,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,2,1,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,2,3,3,3,3,3,2,0,2,2,0,2,2,0,2,2,0,2,2,2,2,0,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,0,0,2,2,2,2,2,2,2,1,1,2,2,2,2,2,0,2,2,0,0,2,2,2,0,0,2,2,0,2,2,2,2,2,2,2,0,2,2,2,2,2,0,1,1,0,2,2,2,2,2,2,2,0,0,2,2,2,1,2,2,2,0,2,2,0,0,1,2,1,2,2,2,2,2,2,2,2,2,0,0,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,0,2,0,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,1,2,1,0,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,0,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2
marble,716,0,624,584,540,496,364,340,335,313,312,281,240,218,228,214,211,211,170,173,171,146,147,161,142,133,133,148,123,138,135,131,133,122,123,114,128,98,111,113,113,115,101,99,99,99,101,90,91,90,90,90,91,75,85,87,72,79,75,67,71,50,71,64,63,61,51,62,49,57,51,39,44,49,48,53,44,49,36,48,39,24,24,38,42,41,43,41,34,39,35,36,35,25,33,33,34,20,37,27,28,26,30,34,1,1,31,23,0,33,28,32,30,31,29,25,20,29,30,28,23,18,26,27,21,15,21,23,21,22,24,29,24,20,20,27,14,14,24,21,24,16,24,23,23,17,23,22,19,0,20,23,19,19,15,14,19,18,21,16,19,21,13,18,8,16,19,19,16,18,16,17,18,16,18,18,16,16,17,17,12,18,16,16,17,10,16,15,15,14,16,14,15,11,17,17,16,17,8,13,13,16,12,11,13,13,11,15,7,15,15,7,12,12,5,5,13,12,9,8,5,12,5,12,12,5,10,8,9,5,11,7,11,10,10,2,10,8,10,6,10,11,11,8,8,0,9,9,8,3,5,10,9,9,5,9,5,10,8,7,8,8,6,9,8,6,9,9,4,9,8,8,9,7,6,9,4,8,9,8,3,7,8,0,5,7,7,8,7,6,7,4,7,8,6,7,8,6,8,6,4,8,8,8,6,7,8,8,5,8,8,8,7,5,6,7,7,6,2,7,6,6,5,5,6,7,6,5,5,7,7,2,6,6,5,6,0,6,6,6,5,2,6,4,5,3,6,4,6,5,4,2,4,6,6,5,6,6,4,5,5,2,3,4,4,6,6,5,0,6,6,3,4,4,5,3,5,3,5,4,5,5,4,5,5,5,1,5,5,4,5,5,4,5,5,5,5,4,5,5,3,4,4,2,4,5,2,5,0,5,4,5,3,4,4,4,1,4,0,5,5,0,5,4,1,2,4,4,4,3,4,4,4,1,4,4,0,4,4,2,4,4,2,4,3,3,4,2,3,3,4,4,3,3,4,3,4,4,4,3,1,4,4,4,3,4,4,4,3,4,4,0,4,3,4,4,4,3,0,4,4,4,3,4,4,4,4,2,4,0,4,2,4,4,4,3,4,4,4,4,4,2,3,3,2,3,3,3,0,2,3,2,3,2,3,3,3,2,3,2,3,0,3,3,3,3,3,3,2,1,3,2,3,3,3,2,3,3,2,3,3,1,3,3,2,3,2,2,2,3,2,0,3,2,3,2,2,3,2,0,3,0,3,0,3,2,3,2,3,3,3,3,3,3,3,2,3,2,3,3,3,2,3,3,3,2,3,2,3,3,3,3,3,3,2,0,2,3,3,1,3,1,3,3,3,3,3,3,3,2,2,0,3,3,0,2,3,3,2,2,3,3,3,3,3,1,2,1,2,2,1,0,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,0,1,1,0,2,2,2,2,1,2,0,0,2,2,2,1,1,2,2,2,2,2,2,2,1,0,2,0,0,2,2,0,2,2,1,1,2,2,2,2,0,2,2,2,0,2,2,2,2,2,2,2,1,2,2,0,2,0,1,0,2,1,2,2,1,0,0,1,1,2,1,2,0,2,2,2,2,2,1,2,2,2,2,2,0,2,2,2,2,1,2,1,0,2,2,1,2,2,2,0,1,2,2,2,2,2,2,0,1,2,2,2,2,2,2,2,0,2,2,2,1,2,0,1,0,2,1,0,2,0,2,2,2,2,1,2,1,2,2,2,2,2,2,0,2,0,2,2,2,2,0,2,0,2,2,2,1,1,2,2,2,2,2,2,2,2,0,2,0,2,1,1,2,2,0,2,2,1,2,2,2,2,0,2,2,2,2,2,0,1,0,1,2,0,2,2,2,2,1,2,2,0,2,2,0,2,2,2,1,2,2,0,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,0,2,0,2,2,1,2,2,2,1,1,1,0,2,1,1,0,2,2,2,2,2,2,1,2,2,2,1,1,1,2,2
portrait,683,624,0,550,558,492,361,325,330,283,273,286,235,217,222,192,174,174,119,161,170,96,109,138,149,130,130,145,120,137,137,116,135,92,126,120,128,106,101,112,112,116,87,85,85,85,88,80,83,81,81,81,67,61,61,83,69,80,47,52,69,49,55,61,46,37,31,46,51,44,39,25,40,37,47,45,43,41,41,34,41,35,35,40,38,35,34,38,31,38,26,27,27,24,20,25,33,17,27,29,31,29,32,34,30,29,27,18,8,27,23,31,17,31,30,28,18,31,22,25,25,27,22,30,27,11,18,22,27,21,24,20,17,26,26,16,23,23,21,21,24,17,18,21,20,11,19,19,7,12,21,17,8,18,18,20,16,15,20,12,21,10,12,19,13,5,18,18,5,17,5,13,20,13,19,15,14,16,16,13,14,17,15,13,15,9,17,12,14,17,14,17,12,11,15,14,16,14,11,16,16,15,15,11,8,9,12,11,8,13,12,9,9,12,8,8,10,11,4,11,9,8,5,8,9,11,10,10,11,9,10,0,9,11,7,10,8,5,7,6,9,9,9,9,7,4,8,10,4,5,4,6,9,9,7,9,6,9,5,6,8,9,9,9,8,8,8,9,8,8,7,8,9,8,5,7,8,7,7,7,4,7,6,6,5,6,8,7,7,5,7,4,7,8,6,7,8,6,8,2,4,8,7,3,6,7,8,5,0,7,2,8,8,0,5,5,6,5,3,3,1,5,2,6,5,6,7,6,4,6,2,3,7,4,4,6,3,6,6,6,6,5,3,3,5,4,6,6,5,5,4,5,4,4,3,5,5,5,5,6,3,4,4,3,5,2,5,4,3,0,5,3,5,4,5,3,5,2,4,2,4,3,3,3,5,3,0,4,4,5,5,5,4,5,3,5,3,5,3,5,5,5,3,5,3,5,3,5,1,5,4,4,1,2,5,3,3,4,5,4,5,2,5,4,2,4,2,4,3,3,4,4,2,2,4,2,1,4,4,4,2,4,3,4,4,4,4,2,4,0,4,4,4,2,0,3,4,4,4,3,1,4,3,2,1,3,3,3,1,2,4,1,4,4,1,4,3,3,0,4,4,4,2,3,4,1,3,2,4,0,4,3,3,4,2,3,4,3,4,4,4,2,2,3,1,3,2,3,1,1,3,3,3,2,1,3,3,3,3,1,2,1,2,2,2,3,3,3,3,3,2,2,3,3,3,3,2,3,3,3,2,3,3,1,2,3,2,1,2,3,2,1,3,3,2,0,3,3,3,2,3,2,3,0,3,3,0,1,3,2,3,3,3,3,2,3,3,3,3,3,3,2,2,2,2,1,3,3,3,3,3,3,2,2,2,2,1,3,3,2,3,2,2,2,3,3,2,1,3,2,2,1,2,3,1,2,3,3,2,2,2,3,3,3,2,2,2,0,2,2,1,2,2,1,1,1,2,1,1,2,2,1,1,2,2,2,0,2,1,2,0,1,2,2,1,2,2,1,2,2,2,2,2,2,1,2,0,2,2,1,2,2,1,1,2,2,2,0,1,2,2,1,2,2,1,2,1,2,0,2,1,1,1,2,1,1,2,1,2,1,1,1,2,1,1,0,2,2,2,2,2,2,2,1,2,1,2,2,0,2,2,2,1,2,2,2,0,2,0,2,2,1,2,2,1,2,2,1,2,0,1,2,1,1,2,0,2,1,2,2,2,2,2,0,2,0,2,0,1,0,1,2,0,2,2,2,2,2,0,0,2,2,2,1,1,1,2,2,2,2,1,0,1,1,1,0,2,2,2,2,0,2,2,1,1,1,2,2,0,2,2,2,2,1,1,2,0,2,2,2,1,0,0,0,1,2,1,1,2,0,1,0,2,2,2,0,2,1,2,0,1,1,1,2,2,0,2,2,1,1,2,2,2,0,2,2,2,0,1,1,1,2,2,2,1,2,2,2,2,1,2,2,2,1,2,1,1,2,1,1,2,2,2,1,2,2,2,0,1,2,2,1,2,1,2,2,0,2,0,2,1,2,2,2,2,2,2,2,1,1,2,1,2,0,2,2,1,2,2,0,2,1,1,0,0,1,2,1,1,1
male,661,584,550,0,470,471,345,374,355,289,288,326,216,213,191,198,190,190,162,148,144,156,144,163,173,151,151,4,135,130,146,146,144,105,107,99,133,103,127,108,108,1,103,101,101,101,98,91,72,71,71,71,62,72,62,87,80,0,68,74,71,79,65,65,72,58,58,59,56,49,51,54,42,49,40,49,38,46,33,47,39,34,34,2,38,37,40,36,30,0,37,39,35,33,29,34,26,36,36,10,33,33,30,26,29,29,26,35,35,28,31,23,33,22,17,23,31,23,32,31,30,28,24,29,24,29,27,24,24,27,21,28,29,19,19,27,17,17,23,25,25,19,18,20,22,21,22,21,22,18,18,15,17,17,11,15,21,18,13,20,1,12,21,15,18,20,16,16,20,15,20,17,16,16,18,15,17,15,11,12,16,15,13,12,18,17,11,13,14,17,17,17,9,17,14,15,9,15,14,12,12,13,11,13,12,14,12,13,15,11,13,14,12,13,13,13,11,10,7,11,11,10,12,10,6,10,8,11,0,5,8,8,11,11,10,9,10,10,11,6,11,10,11,11,9,9,9,6,9,10,7,10,9,9,10,9,10,10,5,9,8,7,7,9,9,8,0,0,4,8,8,9,9,7,9,9,9,8,9,7,8,7,8,7,8,8,2,3,4,8,8,8,6,8,7,7,7,0,3,7,8,5,0,8,6,7,1,8,7,7,8,5,8,7,4,7,5,7,6,6,6,6,6,6,6,7,7,5,7,7,7,7,7,6,5,6,6,4,6,6,6,4,5,6,5,5,5,5,6,5,5,4,6,6,5,6,6,6,4,6,6,5,5,6,6,5,6,5,6,6,6,5,3,3,2,3,5,4,5,5,3,5,4,5,2,4,5,5,5,0,5,4,4,2,5,4,5,4,5,5,1,5,5,5,4,3,4,5,5,3,4,5,5,4,3,4,3,5,5,3,2,3,3,1,2,0,4,3,3,4,4,3,4,4,4,3,4,3,4,4,4,3,3,4,0,3,2,3,4,3,4,4,4,4,4,4,4,3,4,4,4,2,1,4,4,3,4,4,4,4,4,3,3,4,4,0,4,4,4,4,2,3,4,4,0,4,4,4,1,4,4,2,4,4,3,4,4,3,4,3,1,4,3,4,4,0,3,3,2,1,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,2,3,3,3,3,3,2,2,3,2,3,2,0,0,3,3,2,2,3,1,3,2,3,2,2,3,3,0,1,3,3,1,3,2,3,3,3,3,3,3,3,3,2,3,2,3,0,1,2,2,3,1,3,0,2,3,2,0,3,3,3,3,2,2,3,3,3,3,2,3,2,3,3,2,2,2,2,3,3,2,3,3,2,2,2,2,3,2,3,2,2,2,2,3,3,2,3,2,0,2,2,3,2,2,1,2,0,2,2,2,1,2,2,2,1,2,2,1,2,0,2,1,1,2,2,2,0,2,2,2,2,2,2,0,0,2,2,2,1,2,0,1,2,2,2,2,2,1,2,1,2,2,1,2,1,2,2,2,1,0,1,1,2,2,0,1,2,1,1,2,1,1,2,2,2,2,1,2,1,1,2,0,2,2,2,2,2,2,1,2,2,2,2,2,2,0,1,1,1,2,2,2,1,1,1,1,2,2,1,2,2,2,0,0,2,2,2,2,2,2,2,2,1,2,2,1,2,1,2,0,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,0,2,1,1,2,2,1,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,0,2,1,2,2,2,1,2,2,2,0,1,2,1,2,1,2,2,0,1,2,0,1,1,2,1,2,2,1,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,0,2,2,0,2,2,1,1,2,2,2,1,2,2,2,1,1,2,2,0,2,2,2,2,2,2,1,2,2,2,2,1,1,1,1,1,1,2,1,2,2,0,2,2,0,1,2,2,2,0,2,1,2,2,0,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
head,594,540,558,470,0,419,330,288,292,241,254,254,189,201,184,150,138,138,22,144,157,33,28,131,138,119,119,126,118,135,124,120,122,18,118,104,121,87,104,126,126,105,87,85,85,85,71,79,71,72,72,72,16,26,16,64,73,73,9,8,64,50,30,54,10,26,5,24,47,28,7,9,33,7,49,51,43,32,42,4,39,33,33,35,30,30,26,36,32,36,26,6,30,25,0,22,31,3,3,24,29,29,29,29,20,19,27,29,10,25,22,34,4,31,25,25,4,27,9,27,24,14,4,2,21,2,9,22,21,17,16,18,1,21,21,4,15,15,21,21,23,16,14,14,18,1,17,17,1,13,16,19,3,18,19,12,10,12,19,11,15,2,15,19,6,0,12,12,0,17,0,14,17,11,1,17,2,6,10,15,8,15,15,14,12,2,16,10,9,9,11,9,7,11,14,13,14,13,4,14,14,13,13,10,9,8,11,2,10,14,7,1,7,10,6,2,9,8,3,8,5,5,5,6,10,11,8,7,9,9,8,0,0,11,1,3,0,1,3,5,8,9,0,6,7,7,6,10,2,5,1,6,8,8,1,8,7,8,6,3,7,6,7,8,5,8,9,9,7,9,6,8,9,5,5,7,3,2,6,3,4,6,6,6,5,7,7,5,8,5,5,4,6,8,5,6,8,0,8,0,3,7,8,0,4,6,5,3,0,7,2,7,7,0,4,1,6,5,1,4,0,0,1,6,0,6,4,2,4,7,0,2,6,3,2,5,4,6,4,1,6,3,3,2,5,2,3,6,4,4,4,3,4,2,3,6,1,5,2,5,1,2,2,0,4,2,4,4,3,5,6,4,5,4,5,3,3,1,4,2,5,4,2,1,5,1,0,3,0,4,3,5,3,3,5,4,5,3,5,3,4,4,3,2,2,5,2,3,2,3,4,2,0,1,2,3,3,4,0,5,4,0,3,4,2,0,1,4,2,4,4,1,1,1,4,1,1,3,3,2,0,3,0,0,2,4,4,2,4,0,2,4,4,0,0,0,3,3,2,1,0,1,2,3,4,3,0,3,2,3,4,3,4,3,1,3,1,4,0,2,4,3,1,2,4,1,4,3,4,0,4,2,3,0,3,3,2,4,1,4,4,1,1,3,0,3,2,3,1,0,3,3,2,3,3,3,3,1,3,0,3,1,0,2,2,3,3,0,1,1,2,1,3,3,3,3,2,3,3,3,2,2,3,1,1,2,1,2,2,3,3,2,2,2,1,0,3,0,3,1,2,1,3,0,1,3,1,1,0,3,3,3,3,1,1,2,3,3,2,3,3,2,2,3,3,2,3,2,3,2,1,3,2,2,2,0,1,2,1,2,2,0,2,0,3,0,3,1,1,2,1,2,3,3,3,1,3,3,2,2,1,2,3,3,3,2,1,0,0,1,0,0,1,0,1,1,0,1,2,2,2,0,2,2,1,2,0,2,1,2,1,1,2,1,2,1,1,1,2,1,1,1,0,2,0,2,1,2,2,0,2,1,1,2,2,0,2,1,2,0,2,0,0,2,1,0,1,2,0,0,2,2,0,2,2,2,2,1,2,0,2,2,1,1,0,0,2,1,2,2,1,0,0,1,2,1,0,1,0,1,0,2,1,2,2,2,1,0,1,1,2,0,2,1,0,0,2,0,2,0,0,1,1,0,2,0,0,2,2,2,0,0,1,0,2,1,0,0,1,0,1,1,0,1,2,2,2,1,0,0,2,0,0,1,1,1,1,0,1,2,0,0,1,0,2,0,2,2,2,0,0,2,2,1,0,0,2,2,0,2,2,2,2,1,0,1,0,2,2,2,2,0,1,0,0,2,1,1,2,1,0,2,2,2,0,0,2,1,1,0,0,1,1,2,2,0,2,1,1,2,2,1,2,0,0,1,2,1,1,1,1,0,2,0,0,2,2,2,2,1,2,2,0,1,2,1,0,2,1,1,0,1,0,1,2,2,2,1,2,2,0,1,2,0,2,2,0,0,0,1,1,1,2,2,2,2,1,1,1,0,0,1,2,0,2,2,2,1,0,0,2,1,1,1,0,1,2,2,2,2
