portrait,Intelligent,0.0932
1911,Rich,0.0932
caesariensis,Trustworthy,0.0931
britain,Trustworthy,0.0931
boy,Competent,-0.0931
hairstyle,Rich,0.0931
closed,Confident,-0.0930
ring,Honest,0.0930
finger,Honest,0.0930
head,Generous,-0.0930
paris,Competent,-0.0929
fifth,Rich,-0.0929
cross,Competent,-0.0928
armour,Generous,0.0928
headdress,Masculine,-0.0928
praetorium,Baby-faced,-0.0928
young,Masculine,-0.0928
ornate,Competent,-0.0927
crispus,Confident,-0.0926
constantinus,Confident,-0.0926
30,Confident,-0.0926
lydia,Old,0.0926
antiquities,Generous,0.0926
provincial,Generous,0.0926
short,Old,0.0926
socrates,Well-groomed,-0.0926
aegyptus,Rich,-0.0925
short-cropped,Rich,0.0925
young,Confident,-0.0924
palla,Competent,-0.0924
284-305,Old,0.0924
1953,Well-groomed,-0.0924
local,Old,0.0924
central,Masculine,-0.0923
525,Attractive,-0.0923
drain,Well-groomed,0.0921
female,Generous,-0.0921
chiton,Rich,-0.0921
workshop,Rich,0.0921
officials,Rich,-0.0920
institutions,Rich,-0.0920
cities,Rich,-0.0920
head,Rich,0.0919
380,Trustworthy,-0.0919
100,Competent,0.0919
balkans,Baby-faced,-0.0919
slope,Competent,0.0918
acropolis,Competent,0.0918
1953,Competent,-0.0918
280,Competent,0.0917
miletus,Masculine,0.0917
building,Honest,0.0916
392,Old,-0.0914
apollo,Competent,-0.0913
290,Intelligent,0.0913
greece,Masculine,0.0913
statues,Energetic,-0.0913
egypt,Honest,0.0913
long,Baby-faced,-0.0912
given,Competent,0.0911
flavius,Rich,-0.0910
prussian,Generous,-0.0909
royal,Generous,-0.0909
superior,Attractive,-0.0908
hair,Masculine,0.0908
base,Baby-faced,0.0907
baths,Intelligent,-0.0907
new,Baby-faced,-0.0907
york,Baby-faced,-0.0907
girl,Energetic,-0.0907
short-cropped,Competent,0.0907
veiled,Confident,-0.0906
caria,Honest,0.0906
jewelled,Confident,-0.0906
porphyry,Intelligent,-0.0906
19th,Attractive,0.0906
scholasticia,Competent,-0.0906
fausta,Masculine,-0.0906
long-haired,Well-groomed,-0.0905
local,Trustworthy,0.0905
outside,Baby-faced,-0.0904
nemausus,Confident,-0.0904
clean-shaven,Rich,-0.0904
arcadius,Masculine,-0.0904
flavius,Masculine,-0.0903
ornate,Confident,-0.0903
cami,Intelligent,0.0903
425,Dominant,-0.0902
base,Energetic,-0.0902
armoured,Dominant,-0.0902
licinius,Honest,0.0901
portion,Well-groomed,-0.0901
locks,Masculine,-0.0899
palla,Baby-faced,0.0899
gift,Attractive,-0.0899
girl,Well-groomed,-0.0897
hellespontus,Intelligent,-0.0896
eyes,Generous,-0.0896
female,Intelligent,-0.0896
mop,Attractive,-0.0896
helmet,Old,-0.0896
trajan,Rich,-0.0894
unrecorded,Dominant,0.0894
south,Well-groomed,0.0894
balkans,Masculine,0.0893
cami,Old,0.0893
combed,Intelligent,0.0893
state,Generous,0.0893
stylized,Dominant,0.0893
armoured,Masculine,-0.0892
messene,Rich,-0.0891
mansion,Rich,-0.0891
re-carved,Rich,-0.0891
centre,Rich,-0.0891
200,Trustworthy,0.0891
short,Intelligent,0.0891
paludamentum,Generous,0.0889
100,Well-groomed,0.0889
marble,Generous,-0.0889
fine,Energetic,-0.0889
theatre,Trustworthy,0.0889
torlonia,Attractive,-0.0889
near,Energetic,-0.0888
cyrenaica,Masculine,0.0887
eastern,Masculine,0.0887
tripolitania,Masculine,0.0887
near,Confident,-0.0887
sword,Honest,0.0886
clean-shaven,Honest,-0.0885
inset,Competent,-0.0885
hall,Intelligent,-0.0885
chin,Attractive,-0.0884
sleeved,Well-groomed,-0.0884
lower,Well-groomed,-0.0884
libya,Competent,-0.0884
cyrene,Competent,-0.0884
antique,Energetic,-0.0883
licinius,Energetic,0.0882
100,Confident,0.0882
1956,Old,0.0881
flavius,Intelligent,0.0881
1992,Baby-faced,0.0880
variation,Baby-faced,0.0880
style,Honest,0.0880
lank,Dominant,0.0880
head,Energetic,0.0879
neck,Attractive,-0.0878
statues,Intelligent,-0.0878
engraved,Attractive,-0.0877
eye,Rich,-0.0877
forehead,Energetic,0.0876
curly,Honest,-0.0876
gift,Dominant,-0.0876
dresden-stockholm,Trustworthy,-0.0876
boots,Old,-0.0876
apollo,Rich,-0.0876
bayrami,Energetic,0.0876
toga,Well-groomed,-0.0875
km,Dominant,-0.0875
arcadius,Old,-0.0875
shield,Confident,0.0874
